Country,YearBuilt,Type,Length_m,BrandPrestige,Price_USD
Other,2023,Motor,8.01,3,59636.01
France,2020,Motor,35.12,3,2322895.84
Italy,2020,Motor,135.54,4,93537260.97
Netherlands,2024,Motor,23.64,1,813237.44
UK,2024,Catamaran,37.0,4,4369777.32
Other,2023,Motor,10.15,5,188965.71
Italy,2022,Motor,49.61,4,7780724.21
Spain,2023,Motor,29.65,4,1756493.69
Italy,2021,Catamaran,23.63,5,1455492.07
Italy,2021,Motor,9.45,2,93028.35
Netherlands,2021,Motor,7.47,4,62869.46
Other,2023,Motor,27.96,3,1357538.07
Italy,2022,Motor,33.25,3,2399985.24
Greece,2019,Motor,28.04,4,1555138.47
UK,2018,Motor,50.37,2,4530308.51
Turkey,2021,Motor,79.69,3,13732060.15
Other,2020,Motor,43.24,4,3974053.04
Italy,2024,Sailing,31.62,2,1754532.9
Other,2022,Sailing,36.14,4,2427519.7
Spain,2021,Motor,14.1,3,235457.31
Other,2022,Motor,66.97,3,9554299.56
USA,2023,Motor,25.44,2,1178140.42
Other,2019,Sailing,23.5,3,618927.35
Other,2024,Motor,44.16,4,5585385.07
Other,2018,Catamaran,28.61,3,996673.0
Greece,2022,Motor,43.89,5,6425273.27
Other,2018,Motor,29.47,3,1223694.65
Other,2021,Motor,25.59,2,745766.88
Italy,2024,Motor,14.17,3,336532.58
Germany,2023,Motor,41.01,4,5505490.2
USA,2022,Motor,44.0,3,5401576.58
Italy,2022,Motor,28.2,2,1665497.22
USA,2023,Motor,39.27,3,3964816.51
Italy,2022,Motor,63.01,3,13788745.16
UK,2022,Motor,32.85,4,3035991.69
Greece,2018,Motor,38.67,5,3812874.0
Other,2020,Motor,14.47,5,333017.3
Turkey,2022,Motor,11.86,5,246924.17
Other,2023,Motor,7.19,4,54090.98
UK,2024,Motor,36.6,2,2899582.47
France,2023,Motor,84.43,3,29636627.88
Germany,2019,Motor,8.01,3,57888.71
Other,2022,Motor,40.33,5,5315460.54
USA,2024,Sailing,36.87,2,2669294.86
France,2023,Motor,36.69,4,4118915.13
UK,2020,Motor,26.25,2,1045734.51
Netherlands,2021,Motor,15.03,2,278325.07
France,2021,Motor,101.3,5,54180372.21
USA,2023,Motor,100.89,5,64479618.89
Spain,2019,Motor,6.17,3,26052.43
Other,2019,Motor,32.08,5,2016568.44
Germany,2022,Motor,35.79,5,4820775.79
Other,2018,Motor,28.65,4,1368228.92
Other,2018,Motor,12.14,5,209668.22
UK,2020,Motor,28.22,2,1297673.45
Italy,2024,Motor,34.88,4,4090707.97
Turkey,2022,Motor,17.16,1,568051.04
USA,2024,Motor,22.68,3,1244190.51
Other,2021,Motor,31.81,5,2698083.33
France,2023,Motor,53.32,2,7653524.91
USA,2024,Motor,39.93,2,3952063.63
Other,2018,Motor,43.27,4,3810073.51
France,2024,Sailing,26.88,4,1556780.7
Italy,2020,Motor,34.76,1,1642718.22
UK,2023,Motor,55.86,3,9352593.77
Netherlands,2022,Motor,35.41,1,1980945.93
Other,2021,Motor,39.84,3,2672657.74
UK,2024,Motor,81.89,4,30199767.71
UK,2021,Motor,40.68,4,4456122.16
USA,2021,Motor,15.51,4,355941.38
Spain,2024,Motor,24.86,3,1216201.76
Netherlands,2019,Motor,26.67,5,1792764.18
France,2021,Motor,27.92,1,960052.89
France,2024,Motor,33.36,3,2868391.25
Other,2021,Motor,14.26,3,217238.12
USA,2019,Motor,15.1,3,280205.85
Italy,2022,Motor,93.92,5,52617557.53
Spain,2022,Motor,34.7,4,3258363.25
Netherlands,2023,Motor,32.09,4,2226942.59
Netherlands,2023,Motor,26.9,3,1506708.1
Italy,2023,Motor,38.99,5,6759923.9
Other,2022,Motor,33.61,4,2477432.22
Italy,2020,Motor,26.49,4,1691638.87
Turkey,2020,Motor,27.51,3,959708.62
Other,2021,Motor,18.43,2,372539.7
UK,2022,Motor,42.79,4,5458711.4
USA,2023,Motor,56.75,2,9350518.13
Other,2022,Motor,43.48,5,7001863.44
Italy,2020,Sailing,26.56,3,1209832.35
UK,2024,Motor,10.13,4,191141.15
Other,2019,Motor,32.06,4,1870592.1
USA,2020,Motor,44.02,5,7573699.06
Netherlands,2022,Sailing,27.11,1,898356.34
Italy,2022,Motor,31.74,5,3736301.49
Other,2023,Motor,42.11,2,2699134.14
Italy,2024,Sailing,27.69,5,2334846.72
Netherlands,2023,Motor,68.29,4,13498121.62
Italy,2019,Motor,39.52,3,2934890.22
Turkey,2020,Motor,13.29,4,214203.95
USA,2018,Sailing,35.0,1,1263744.69
Italy,2021,Motor,9.74,2,98723.32
USA,2023,Motor,46.18,4,7585040.57
Germany,2022,Motor,20.31,1,470537.92
Italy,2021,Motor,13.41,1,137930.88
Netherlands,2019,Sailing,24.48,2,693346.83
Other,2023,Motor,9.21,5,136581.76
UK,2021,Sailing,8.63,2,57238.23
Netherlands,2020,Motor,12.14,5,290251.39
Other,2018,Motor,37.16,4,2177956.4
Other,2021,Motor,16.39,1,234553.97
Germany,2020,Motor,26.6,5,2000929.2
Netherlands,2023,Motor,34.29,2,2192586.39
Other,2023,Catamaran,38.96,5,5147725.52
Netherlands,2019,Sailing,48.3,1,3072968.0
UK,2022,Motor,28.14,1,1134106.37
Netherlands,2023,Motor,25.73,5,2271148.88
Netherlands,2019,Motor,10.09,3,85674.34
Italy,2022,Motor,25.54,1,992507.95
UK,2023,Motor,37.71,5,5698494.5
Other,2024,Sailing,12.99,2,177782.39
Other,2019,Motor,27.69,3,1037281.18
Turkey,2019,Motor,74.87,4,15149866.64
Italy,2023,Motor,48.99,2,5977377.18
USA,2023,Motor,10.21,5,206475.36
Germany,2024,Motor,34.97,3,2570251.12
Turkey,2023,Catamaran,29.19,3,1370048.92
UK,2023,Catamaran,12.93,1,144530.26
Turkey,2023,Sailing,57.84,3,7024191.94
Italy,2024,Motor,26.86,4,2080705.15
USA,2022,Motor,27.75,5,2416282.56
Other,2018,Motor,37.47,4,2484703.54
USA,2020,Motor,31.22,3,1971406.98
Italy,2024,Motor,36.83,2,3428658.51
Spain,2024,Motor,89.32,2,23474402.0
Other,2023,Catamaran,18.82,2,391899.37
Germany,2024,Motor,27.98,1,1287748.69
Turkey,2020,Sailing,47.52,5,5698035.84
Other,2024,Motor,36.64,4,3515668.11
USA,2019,Motor,73.02,5,21950165.2
Other,2023,Motor,39.24,2,2886133.34
Other,2023,Catamaran,36.1,4,3079706.11
UK,2024,Motor,44.81,4,7529942.67
Spain,2020,Sailing,30.62,2,1166521.33
Netherlands,2020,Motor,35.18,5,3763708.6
Italy,2024,Motor,8.9,2,99025.46
Germany,2022,Catamaran,32.91,1,1323479.7
Other,2024,Motor,26.38,4,1552254.13
France,2023,Motor,35.98,2,2432194.23
Other,2022,Motor,36.95,3,2959861.47
USA,2021,Motor,12.5,2,174530.31
UK,2023,Motor,37.33,3,3592953.51
Turkey,2024,Motor,63.41,3,10001250.22
Spain,2018,Motor,27.87,5,1838210.73
Italy,2024,Motor,32.59,1,1856308.53
Other,2022,Motor,34.13,5,3934834.02
France,2020,Motor,119.53,1,34161040.23
Greece,2020,Motor,13.78,2,157387.43
France,2023,Motor,34.28,2,2111381.5
Italy,2019,Motor,28.51,1,1001824.76
Italy,2023,Sailing,18.93,3,610203.91
Germany,2022,Motor,52.17,2,5799703.85
USA,2024,Motor,12.07,4,254281.95
Italy,2019,Sailing,41.25,4,3879258.51
Italy,2019,Motor,37.44,2,2351015.48
Other,2019,Motor,63.02,4,9915144.27
Other,2020,Motor,32.16,2,1392617.43
Other,2024,Motor,75.86,4,20339810.92
Netherlands,2021,Motor,26.98,5,2056091.91
USA,2023,Motor,9.5,1,219391.61
Spain,2022,Motor,39.07,3,3117278.68
USA,2019,Motor,39.03,1,2349337.67
Italy,2021,Motor,37.27,1,2224509.13
Other,2024,Motor,38.49,5,5656235.4
Greece,2021,Motor,43.33,4,5052740.43
Other,2021,Motor,72.4,3,13432083.14
Netherlands,2019,Motor,49.14,4,6765875.55
Netherlands,2024,Motor,26.38,2,1258479.62
Greece,2019,Motor,19.94,5,775622.1
Other,2021,Motor,40.99,2,2413270.41
USA,2018,Motor,65.62,3,22203698.81
Netherlands,2022,Motor,17.7,4,597535.06
Other,2019,Motor,17.24,5,539638.23
USA,2020,Motor,10.5,5,179576.49
Italy,2023,Motor,33.19,1,2145369.97
Italy,2018,Sailing,49.62,2,3696115.63
Greece,2021,Motor,27.52,2,1090748.59
France,2022,Motor,38.83,4,4010071.62
France,2022,Motor,69.45,1,11178733.2
Other,2021,Motor,7.51,2,41482.3
Other,2024,Sailing,27.16,3,1051436.43
Turkey,2024,Motor,58.78,2,7029066.99
Other,2024,Sailing,46.65,4,5257006.27
UK,2020,Motor,40.12,3,2863969.7
Turkey,2023,Motor,36.46,3,2422750.92
Greece,2021,Motor,17.32,2,324462.11
USA,2021,Motor,37.39,4,4040372.12
Greece,2021,Motor,31.31,3,1662901.68
Italy,2022,Motor,41.16,3,4772194.28
UK,2018,Motor,40.37,5,5695587.99
Italy,2018,Motor,9.42,1,59208.7
Italy,2022,Motor,52.96,4,9811084.5
Italy,2023,Motor,35.01,4,3663418.0
Turkey,2021,Motor,12.19,1,86027.68
Other,2022,Motor,45.83,5,7718518.7
USA,2020,Motor,119.16,2,45870159.65
Other,2020,Sailing,6.81,3,26757.67
USA,2020,Motor,11.1,3,150742.03
France,2019,Sailing,26.74,1,687479.55
Italy,2024,Motor,26.38,4,2034052.98
USA,2021,Motor,26.68,3,1345990.59
Turkey,2024,Motor,35.69,5,4175575.31
Greece,2019,Motor,32.19,5,2387860.55
USA,2024,Motor,108.69,3,53106326.52
France,2023,Motor,33.22,3,2666510.28
Greece,2023,Motor,39.65,1,2563427.08
Other,2019,Motor,33.93,3,1878158.93
Greece,2020,Motor,52.73,3,5341487.58
Netherlands,2018,Sailing,25.33,3,825954.38
UK,2024,Motor,44.26,3,5626104.56
Germany,2024,Motor,37.79,1,2284343.57
Spain,2021,Motor,8.13,3,55138.17
UK,2020,Motor,53.06,4,8501306.44
Spain,2018,Motor,11.61,3,115541.87
UK,2018,Motor,26.5,4,1198820.66
Turkey,2024,Motor,16.74,4,519331.07
Other,2022,Motor,29.76,4,1930604.37
Other,2020,Motor,44.45,5,5764464.31
Turkey,2023,Motor,36.62,3,2308124.05
USA,2021,Motor,48.99,2,5484419.96
UK,2023,Motor,40.36,2,3854434.92
Turkey,2024,Motor,65.33,3,12839379.93
Italy,2022,Sailing,35.81,4,3051465.26
Italy,2018,Motor,25.29,4,1166140.75
Germany,2024,Motor,57.5,4,10711687.18
USA,2024,Motor,18.41,2,535828.51
Other,2022,Sailing,27.48,4,1417398.05
Italy,2020,Catamaran,23.83,4,1228411.47
Germany,2021,Motor,19.5,2,493693.21
Spain,2024,Motor,15.9,3,393078.62
Spain,2022,Motor,26.56,4,1443922.93
France,2022,Sailing,22.05,1,552515.1
Germany,2024,Motor,35.01,1,2175150.73
Germany,2018,Motor,14.7,2,203614.62
USA,2022,Motor,36.19,5,5212695.03
France,2018,Motor,6.68,3,30874.12
Italy,2022,Sailing,38.04,2,2737976.7
Italy,2024,Motor,44.79,2,5899653.19
Italy,2023,Motor,6.67,3,54852.76
USA,2022,Motor,44.04,3,5387643.87
Turkey,2023,Sailing,25.83,2,870321.87
Other,2024,Motor,36.89,3,2742487.95
Turkey,2022,Motor,36.78,5,3962653.86
France,2023,Motor,42.81,4,6131610.13
France,2020,Motor,25.11,3,1156772.76
Germany,2020,Motor,38.01,1,1660298.94
USA,2021,Motor,8.9,2,67249.94
Spain,2019,Catamaran,19.24,4,468251.28
Spain,2022,Motor,48.11,1,4066009.58
Italy,2020,Motor,21.26,3,767315.5
Other,2020,Sailing,9.99,4,82881.2
Other,2020,Motor,9.7,3,84168.84
Germany,2019,Motor,75.11,2,12069290.76
Other,2019,Motor,30.75,3,1357271.67
Netherlands,2021,Motor,16.13,2,307584.54
France,2018,Motor,45.41,1,2655869.15
USA,2021,Motor,18.44,5,798766.23
Turkey,2018,Motor,9.96,5,109247.82
Germany,2024,Motor,35.49,2,2214818.5
Turkey,2018,Sailing,14.45,1,109761.19
Spain,2019,Motor,63.44,5,12587411.45
Greece,2024,Sailing,13.8,3,233564.49
USA,2018,Motor,25.58,3,1063563.16
USA,2022,Motor,33.5,3,2487037.56
Italy,2022,Catamaran,13.23,5,384149.61
Italy,2024,Motor,44.64,4,7882602.13
Other,2023,Motor,47.72,2,4311637.15
Italy,2024,Motor,25.25,1,992697.01
Other,2023,Motor,31.73,4,2602751.21
Turkey,2020,Motor,18.56,5,686203.21
Netherlands,2019,Motor,35.73,3,1802753.15
Spain,2024,Catamaran,32.99,1,1691970.73
Germany,2024,Motor,60.55,2,9327222.23
Other,2024,Motor,12.31,1,145220.6
Netherlands,2019,Catamaran,7.23,1,33615.86
Other,2021,Motor,20.68,1,449886.86
USA,2018,Motor,20.2,1,389084.59
Other,2023,Motor,28.19,4,1683033.58
France,2020,Motor,30.61,1,1344154.6
Netherlands,2018,Motor,15.16,2,236204.58
France,2021,Motor,33.23,1,1662507.39
France,2021,Motor,37.02,5,5240311.61
Turkey,2020,Motor,44.34,4,4732082.56
France,2019,Motor,9.68,4,93562.17
Spain,2023,Sailing,24.37,3,952699.01
Italy,2023,Motor,41.27,2,4175529.8
Other,2020,Motor,29.73,2,1018610.05
Netherlands,2024,Motor,7.02,3,53896.2
Germany,2024,Motor,42.36,5,7049067.64
USA,2018,Motor,29.5,3,1527799.11
Spain,2018,Motor,13.32,5,264420.08
Italy,2023,Motor,24.65,4,1551426.28
UK,2024,Motor,64.27,4,17678544.64
USA,2019,Sailing,43.61,2,2739697.9
Other,2020,Motor,39.7,2,2554194.15
Netherlands,2023,Motor,85.3,4,34013778.43
Other,2021,Motor,31.01,5,2911791.58
UK,2024,Motor,40.63,3,4323031.13
France,2020,Motor,26.92,4,1463614.5
Spain,2019,Motor,22.9,2,631885.72
Other,2024,Motor,10.62,4,154733.52
Germany,2023,Motor,30.57,5,3606814.87
USA,2020,Sailing,27.8,1,906709.98
Italy,2023,Motor,43.36,3,6414811.89
Turkey,2021,Sailing,31.91,3,1518063.69
Other,2018,Motor,17.87,3,329992.82
Turkey,2023,Motor,6.66,4,41016.41
Germany,2024,Motor,41.6,3,4193750.87
Italy,2022,Sailing,44.51,3,4619145.83
Turkey,2024,Motor,33.33,4,2820912.45
Germany,2021,Motor,34.42,2,1992964.21
Italy,2024,Sailing,25.75,2,1146872.67
USA,2019,Motor,35.28,5,3738142.69
Germany,2022,Motor,42.95,4,5367913.6
Germany,2023,Motor,16.43,2,336331.93
Italy,2024,Motor,44.4,5,9315645.12
Other,2019,Motor,37.19,2,1731202.75
Spain,2020,Motor,37.71,2,2246265.11
Netherlands,2024,Sailing,39.13,3,3541321.43
France,2023,Motor,72.93,4,21726161.67
Italy,2022,Motor,127.06,4,101466593.41
France,2019,Motor,40.28,3,3548690.8
Netherlands,2021,Motor,32.26,3,2308168.9
Italy,2023,Motor,41.35,2,3389099.0
France,2019,Motor,28.23,3,1338677.6
Turkey,2021,Motor,88.8,2,18866668.37
Other,2022,Sailing,44.05,2,2846195.4
Turkey,2024,Motor,115.6,4,66258208.75
Other,2020,Motor,83.56,3,19155531.02
UK,2021,Motor,33.94,1,1712202.99
Spain,2024,Motor,50.32,3,7235521.18
UK,2021,Sailing,6.93,3,38005.33
Other,2020,Motor,33.53,4,2247665.92
Netherlands,2018,Motor,72.95,3,13999481.94
USA,2020,Sailing,33.92,4,2111161.09
USA,2018,Motor,36.79,2,2179977.28
France,2023,Motor,41.9,2,3767725.09
USA,2023,Motor,26.7,3,1545018.85
Germany,2024,Catamaran,12.8,2,192524.89
Italy,2021,Motor,27.0,3,1370188.4
USA,2020,Motor,38.16,4,3949865.92
UK,2021,Motor,37.6,4,3886001.05
Germany,2024,Catamaran,32.55,5,3695829.51
Turkey,2024,Motor,19.25,3,560384.65
Germany,2024,Motor,42.68,3,4447559.99
Germany,2019,Motor,93.21,4,33635742.25
Netherlands,2021,Sailing,14.26,2,204644.52
France,2021,Motor,26.62,4,1601456.62
Italy,2020,Motor,42.68,3,4531938.14
France,2022,Motor,9.32,4,125581.85
France,2018,Motor,30.32,1,1043813.13
UK,2022,Motor,33.81,3,2953941.4
Italy,2023,Motor,41.34,4,5120067.98
UK,2024,Motor,33.86,3,2983950.5
France,2024,Catamaran,37.46,5,5506470.48
Spain,2020,Motor,141.1,4,85432856.15
USA,2021,Motor,18.86,1,420474.91
Italy,2019,Motor,39.91,3,3098219.8
Netherlands,2019,Motor,18.67,2,421445.73
Spain,2018,Motor,50.42,3,4409092.0
Other,2021,Sailing,36.87,5,3370324.4
Netherlands,2020,Motor,149.93,3,94236783.52
USA,2024,Motor,7.97,3,91050.44
Turkey,2023,Motor,33.6,4,2611788.57
USA,2024,Motor,39.47,4,5198930.75
Greece,2022,Motor,9.88,3,80600.51
Italy,2024,Sailing,32.13,3,1872582.3
Netherlands,2022,Motor,31.04,3,1791373.39
Other,2022,Motor,46.79,2,4035692.04
USA,2023,Sailing,29.12,1,1053953.47
Spain,2019,Motor,9.7,4,99579.5
USA,2020,Motor,15.58,1,203740.55
Turkey,2021,Motor,25.22,1,779071.12
Other,2020,Motor,6.46,5,49882.81
Turkey,2018,Motor,44.81,5,4766688.41
Other,2021,Motor,10.06,2,91136.88
Netherlands,2021,Sailing,39.37,1,1892774.16
Germany,2023,Motor,28.49,3,4986249.52
Spain,2023,Motor,125.84,3,60692927.99
Other,2024,Motor,84.92,5,36549706.37
UK,2020,Motor,7.37,5,82255.67
USA,2022,Sailing,39.09,1,2240862.26
Italy,2021,Motor,16.33,4,452408.52
Other,2019,Motor,27.02,2,877446.24
Italy,2024,Motor,44.3,2,5873774.93
Other,2021,Motor,123.07,3,50424201.93
UK,2021,Motor,44.0,3,4487010.92
USA,2021,Motor,23.95,1,784860.11
Greece,2022,Sailing,11.37,3,123026.55
Other,2024,Sailing,29.46,3,1714079.34
Turkey,2023,Sailing,36.97,3,2162346.93
Greece,2021,Motor,42.28,2,2464144.15
USA,2021,Motor,44.3,4,5915858.09
Italy,2019,Motor,26.62,4,1412881.05
France,2024,Motor,59.55,3,10643123.83
Italy,2018,Motor,32.78,4,2037180.56
France,2023,Sailing,11.31,1,112197.07
UK,2019,Motor,33.29,2,1886380.55
Italy,2024,Motor,14.06,1,245420.75
UK,2024,Motor,15.35,5,719503.51
Other,2018,Sailing,20.19,1,301666.01
Italy,2023,Motor,62.95,3,15269985.1
UK,2021,Motor,82.78,5,34260370.64
Italy,2022,Motor,32.24,4,2742757.84
USA,2018,Motor,39.42,3,3336331.33
Germany,2020,Motor,55.35,1,5908447.68
Italy,2023,Motor,27.87,4,2231727.49
USA,2019,Motor,35.13,3,2491448.43
Turkey,2021,Motor,37.17,5,3670250.56
Other,2023,Motor,36.49,3,2781544.76
Italy,2018,Motor,9.13,2,62257.09
Other,2022,Motor,39.56,4,3856239.79
Germany,2021,Sailing,39.57,2,2459655.51
Other,2018,Motor,29.67,3,1300438.02
Turkey,2020,Motor,36.67,3,1989242.67
France,2019,Motor,29.94,5,2470231.26
USA,2021,Motor,34.52,1,1900518.93
UK,2024,Motor,36.27,4,4345033.83
UK,2024,Sailing,34.65,3,2341052.72
Italy,2018,Motor,26.08,3,1210776.0
Other,2023,Motor,32.63,4,2402654.13
Spain,2018,Motor,39.94,3,2818233.16
Germany,2019,Motor,6.09,2,27132.62
Other,2024,Motor,26.52,2,1239485.83
Other,2024,Sailing,17.5,5,649910.84
Germany,2024,Motor,38.39,4,4839342.01
USA,2021,Motor,27.38,3,1331562.48
USA,2021,Motor,38.47,5,5191664.49
Germany,2023,Motor,32.18,5,2995085.1
Other,2024,Motor,35.07,4,2884685.99
Other,2019,Motor,25.91,5,1373167.03
Other,2022,Motor,8.94,1,52850.17
Other,2020,Motor,12.03,1,110804.68
Spain,2019,Motor,48.89,2,3892755.71
Other,2021,Motor,34.82,3,2275172.44
France,2019,Motor,32.87,2,1808599.13
Netherlands,2023,Sailing,37.81,3,2770791.48
Other,2021,Sailing,34.49,5,2558440.18
Other,2024,Motor,35.07,2,2191836.87
Greece,2023,Motor,31.3,2,1706224.14
USA,2024,Motor,49.61,4,8783375.15
Turkey,2020,Motor,39.04,5,3594452.79
Turkey,2024,Motor,41.98,3,3678829.73
USA,2024,Motor,38.61,5,6357181.24
Netherlands,2021,Motor,10.88,5,221948.19
Other,2018,Motor,57.14,5,9926738.59
Netherlands,2022,Motor,76.28,3,19076494.33
Greece,2024,Sailing,19.79,3,623781.47
Germany,2024,Motor,42.42,3,5134061.59
Other,2024,Motor,27.28,4,1563798.32
Netherlands,2022,Motor,40.83,4,4137752.62
Germany,2022,Catamaran,17.09,3,426921.54
USA,2022,Sailing,19.16,1,903650.58
USA,2023,Motor,7.33,4,68154.13
Netherlands,2020,Motor,119.15,3,50088317.85
Germany,2023,Motor,13.07,3,247624.42
Turkey,2020,Motor,28.7,5,1619933.26
Other,2024,Motor,60.95,5,16658394.6
Italy,2020,Motor,26.71,5,2079936.03
Other,2024,Motor,17.23,4,465932.08
Other,2021,Motor,61.93,2,7960055.49
Germany,2021,Sailing,26.44,5,1639254.72
USA,2021,Motor,36.71,4,3548909.55
Turkey,2021,Sailing,27.77,4,1128613.54
Other,2021,Catamaran,39.31,3,2722103.15
UK,2020,Motor,142.5,3,71384965.87
Germany,2023,Motor,25.77,2,1093189.11
Italy,2023,Motor,49.02,1,4990858.47
UK,2018,Motor,142.44,5,127459092.03
UK,2018,Motor,17.05,2,299241.54
Spain,2024,Motor,36.68,2,2813486.65
Italy,2023,Motor,40.56,5,8116809.8
Italy,2021,Motor,28.69,4,2124030.45
Other,2021,Motor,9.49,3,78928.01
Other,2020,Motor,15.0,1,176694.98
Other,2024,Sailing,14.1,2,192613.36
Spain,2023,Sailing,24.78,1,613277.45
Germany,2022,Catamaran,23.02,3,923734.04
Germany,2021,Motor,32.59,4,2689862.41
Italy,2021,Motor,21.39,4,473303.54
Germany,2022,Motor,43.78,4,5282496.83
Netherlands,2020,Motor,12.14,2,151471.41
USA,2023,Motor,31.31,2,2222124.56
Other,2018,Sailing,47.99,3,3536452.0
Greece,2020,Motor,57.7,5,10976374.17
Turkey,2024,Sailing,6.06,1,16475.77
France,2024,Motor,10.0,2,97492.83
Netherlands,2018,Motor,8.25,3,53561.0
Greece,2023,Catamaran,39.89,3,3494397.93
Turkey,2024,Catamaran,16.16,4,429720.32
France,2023,Sailing,51.91,2,5457592.11
Greece,2024,Motor,8.84,3,70293.53
Netherlands,2021,Motor,48.09,3,5262656.09
Greece,2020,Motor,15.83,1,208504.98
USA,2019,Motor,59.4,5,13537094.2
USA,2023,Motor,31.15,1,1554233.58
USA,2021,Catamaran,12.38,3,173059.29
Italy,2023,Motor,41.08,3,4984377.24
UK,2020,Catamaran,21.53,5,1189158.63
USA,2024,Motor,42.05,3,5007722.14
Netherlands,2023,Sailing,33.8,3,2341213.31
Other,2024,Motor,43.51,5,7299008.36
Other,2019,Motor,62.5,4,10455263.76
Spain,2021,Motor,40.58,2,2782627.75
Other,2020,Motor,32.41,2,1522513.91
France,2022,Motor,13.22,4,267516.58
Italy,2021,Motor,22.43,3,891702.17
Italy,2021,Sailing,32.14,2,1396351.39
Other,2023,Motor,44.11,3,4262891.55
Turkey,2022,Motor,113.49,3,43929850.58
USA,2024,Motor,33.11,1,2002991.65
Spain,2023,Motor,14.67,2,248237.35
Netherlands,2023,Motor,46.8,2,5808148.99
Netherlands,2024,Motor,49.3,3,7178590.64
UK,2018,Motor,89.3,3,22307577.09
Turkey,2020,Motor,8.24,2,44820.49
USA,2021,Sailing,40.91,5,5765887.86
Netherlands,2019,Motor,8.91,3,70271.02
Germany,2021,Catamaran,29.31,2,1272728.96
Turkey,2020,Motor,31.8,2,1122274.51
USA,2018,Motor,6.32,4,37344.88
UK,2023,Sailing,51.65,1,4340790.8
France,2020,Motor,40.12,5,4905230.0
USA,2018,Sailing,25.03,5,1350524.44
Other,2019,Motor,44.8,1,2438320.24
USA,2019,Motor,132.94,3,72116677.08
Other,2023,Motor,31.94,3,2049327.66
Spain,2021,Catamaran,33.11,3,1733891.44
Other,2024,Motor,47.79,5,8918492.31
Spain,2022,Catamaran,36.18,1,1844112.83
Italy,2019,Catamaran,6.51,2,28613.97
France,2021,Motor,32.81,2,1797978.29
Turkey,2023,Motor,24.27,5,1459639.47
France,2018,Motor,6.55,5,55031.7
USA,2023,Motor,74.37,4,24626383.12
Spain,2023,Motor,25.43,4,1317910.39
Italy,2023,Motor,10.12,5,233250.77
Italy,2024,Sailing,11.99,2,164442.95
Netherlands,2023,Motor,32.09,2,1741972.74
France,2019,Sailing,43.84,1,2162029.27
Netherlands,2021,Motor,58.75,3,10233898.27
Other,2024,Motor,26.23,2,1015756.03
USA,2018,Motor,11.41,5,210647.46
Italy,2019,Motor,19.56,2,483960.47
UK,2022,Motor,11.95,2,158336.12
Other,2019,Sailing,34.15,4,1803739.78
Germany,2018,Motor,56.77,4,9380207.27
Italy,2020,Motor,10.91,1,102620.09
Italy,2018,Sailing,36.13,3,1844782.84
Turkey,2023,Motor,6.9,2,29798.92
Netherlands,2019,Motor,35.01,5,3468372.18
Spain,2023,Motor,43.13,2,3988551.45
Turkey,2021,Catamaran,32.37,3,1499070.33
Other,2020,Motor,37.22,5,4346492.64
USA,2020,Sailing,32.25,4,2261650.54
Spain,2021,Motor,9.22,3,77948.83
Other,2019,Catamaran,22.26,4,762950.81
Turkey,2023,Catamaran,22.73,2,630354.47
Turkey,2022,Motor,32.6,5,3275304.73
Other,2022,Motor,59.04,4,10044279.52
Turkey,2018,Motor,33.04,4,1763331.04
Turkey,2022,Motor,6.88,5,52825.41
Netherlands,2018,Motor,84.77,4,21540653.43
Greece,2019,Motor,7.04,4,40884.41
UK,2024,Motor,25.31,3,1406403.7
Other,2024,Motor,12.56,2,185448.0
Germany,2021,Sailing,32.58,2,1329207.91
Germany,2021,Sailing,17.0,1,250240.81
Other,2018,Motor,29.95,3,1080437.81
Other,2020,Motor,40.85,5,4609316.22
Other,2024,Motor,43.87,5,7128488.96
USA,2022,Motor,30.37,2,1836928.55
Germany,2019,Motor,24.55,3,944626.89
Other,2021,Motor,19.62,3,512334.87
Other,2021,Motor,18.41,2,351460.91
Italy,2022,Motor,40.71,4,5116439.03
Italy,2022,Motor,18.06,1,387358.65
Other,2024,Motor,35.5,4,2772923.57
Netherlands,2019,Motor,21.91,4,769205.62
USA,2021,Catamaran,6.2,2,28477.97
Italy,2021,Motor,38.87,3,3525074.33
Spain,2020,Motor,37.43,2,1972876.3
USA,2023,Motor,40.84,5,6613709.43
Other,2018,Sailing,30.2,2,838800.0
Spain,2022,Motor,37.1,1,2013495.41
USA,2018,Motor,6.17,1,20726.71
Spain,2024,Sailing,47.54,4,5697291.58
Other,2021,Motor,17.43,3,393280.23
Netherlands,2019,Motor,43.75,4,5401157.3
France,2020,Motor,14.53,4,330583.86
Netherlands,2024,Catamaran,34.53,2,2224666.7
USA,2022,Motor,38.5,4,4692488.03
USA,2021,Motor,40.12,2,3480826.19
Italy,2019,Motor,45.31,4,6083546.82
Other,2019,Catamaran,31.55,2,1186673.8
France,2024,Motor,63.18,2,11121731.81
France,2023,Motor,48.6,4,8653879.0
UK,2020,Motor,8.27,3,66246.35
Turkey,2024,Motor,15.82,2,301886.73
USA,2021,Motor,34.44,5,4486008.07
UK,2019,Motor,42.01,4,3993561.76
Italy,2023,Sailing,24.55,3,1063710.63
Italy,2021,Motor,7.09,3,53811.56
USA,2023,Sailing,31.25,4,1933105.52
Turkey,2023,Motor,133.57,2,55654467.35
Italy,2022,Catamaran,21.01,2,626670.73
Germany,2019,Catamaran,36.36,5,4293816.9
